Brand,Name,City,Region,District,Rating,Review Count,Address,latitude,Longitude,PlaceID
Nissan,Petromin Nissan | نيسان بترومين,Riyadh,Riyadh Province,Riyadh Principality,3.6,684,"Al Thoumamah Rd, Ar Rabi, Riyadh 13315, Saudi Arabia",24.7970799,46.6519665,ChIJiWIm6UHjLj4RJTtQW98dqLc
Nissan,Petromin Nissan | نيسان بترومين,Riyadh,Riyadh Province,Riyadh Principality,3.5,1303,"Dist, Dammam Branch Rd, Qurtubah, Riyadh 13244, Saudi Arabia",24.8030357,46.7447624,ChIJ44k1gtb9Lj4RLTfVh0Jx8do
Nissan,Petromin Nissan Bodyshop,Riyadh,Riyadh Province,Riyadh Principality,2.9,235,"Faysaliah district ext, JQMX+429, 18, Al Faisaliyyah, Riyadh 12896, Saudi Arabia",24.6327868,46.7976,ChIJhenio18JLz4RLkVLUKCNyQw
Nissan,Nissan - Petromin,Jeddah,Makkah Province,Jeddah,3.8,529,"Jeddah - Auto Mall, Al Mohammadiyyah, Jeddah 23617, Saudi Arabia",21.6489141,39.1147134,ChIJsdbk93fZwxURHS2jYDFzOdo
Nissan,Petromin Nissan,Jeddah,Makkah Province,Jeddah,3.6,873,"2143 Prince Majid Rd, As Safa District, 7567, Jeddah 23451, Saudi Arabia",21.5763703,39.2000026,ChIJ7yxDD9DRwxURuxkDdkpxlD8
Nissan,Nissan - Petromin,جدة,مكة المكرمة,جدة,3.7,834,"Jeddah - Sabeen, Road, الأندلس، جدة 22425, Saudi Arabia",21.5513512,39.1742835,ChIJX9DwxxfQwxURRuUpfwx9wV8
Nissan,Petromin Nissan | بترومين نيسان,Dammam,Eastern Province,Dammam Principality,4,68,"958P+422, Al Rakah Ash Shamaliyah, Dammam 34225, Saudi Arabia",26.3656173,50.1841704,ChIJn8lfP1rvST4R5r9-967zNN0
Nissan,شركة مناهل العالمية لخدمات الأسطول وكيل نيسان,Dhahran,Eastern Province,Dammam Principality,2.7,11,"959H+G44, Al Qashlah, Dhahran 34232, Saudi Arabia",26.3687709,50.1778273,ChIJCZmybczlST4RrsOhd7-xolE
MG,MG Maintenance workshop,الظهران,المنطقة الشرقية,الدمام,2.1,172,"4119, Saudi Arabia, 7516، القشلة، الظهران 34232, Saudi Arabia",26.3612595,50.1763313,ChIJ4cpoG7TlST4RBjCj8jl49zs
MG,AMG cars Mutter market,Al Khobar,Eastern Province,Dammam Principality,3.5,332,"شارع الراكه، Al Qashlah, Al Khobar 34232, Saudi Arabia",26.3612873,50.1778687,ChIJXyoitWHvST4Rsibmy1X3RF4
MG,MG Motor Service Center,Al Khobar,Eastern Province,Al Khobar,2.7,215,"7915, Sinayiat Al Thuqba, Al Khobar 34626, Saudi Arabia",26.2519218,50.1978953,ChIJkRmQKbnCST4RghDzpuUx2LA
MG,MG Riyadh - Khurais Service Center,Riyadh,Riyadh Province,Riyadh Principality,3.3,494,"Khurais Rd, الفرعي،, Riyadh 14232, Saudi Arabia",24.7460579,46.8146834,ChIJvTG7Ti4BLz4RHKLztrob498
MG,MG MEGASHOP SERVICE,Riyadh,Riyadh Province,Riyadh Principality,2.3,761,"شارع الحداد، Al Faisaliyyah, Riyadh 12894, Saudi Arabia",24.6445695,46.7931539,ChIJ_6zmZ7cHLz4RUv20mSqZjH0
MG,MG quick Service - ام جي الصيانة السريعة,Riyadh,Riyadh Province,Riyadh Principality,4.2,30,"PRR3+P82, An Nahdah, Riyadh 13221, Saudi Arabia",24.7416497,46.8033775,ChIJ0Ui-_F4BLz4RJI9WpZDVRDw
MG,MG motor,Jeddah,Makkah Province,Jeddah,2.6,534,"G6P8+84W, Palestine, Bani Malik, Jeddah 23232, Saudi Arabia",21.5358675,39.2153401,ChIJjw666w7RwxUR6HHGovM8bB8
MG,MG Motor Showroom - Jeddah,جدة,مكة المكرمة,جدة,4.2,37,"9238, 4046 حمزه البركاني، حي المروة, جدة 23544, Saudi Arabia",21.6290111,39.2024052,ChIJY8auKYHXwxUR9zJR6pHKAaQ
MG,MG Sharafeyah Quick Service Center,جدة,مكة المكرمة,جدة,3.6,88,"Al Sharafeyah, 2684 خالد بن الوليد، حي الشرفية، جدة 23216 6100،،, Jeddah 23216, 2684 خالد بن الوليد، الشرفية، جدة 23216, Saudi Arabia",21.5116194,39.1860405,ChIJrZDvtmjPwxURW9LoGxNCcnI
MG,MG Quick Maintenance Service Center صيانة MG السريعة,Jeddah,Makkah Province,Jeddah,3.8,26,"2605 Abdullah Al Qasari, Al Marwah District, 9442, Jeddah 23542, Saudi Arabia",21.6310017,39.1879337,ChIJP0ZLqurXwxURZckaXh-CwD4
MG,MG service Center,جدة,مكة المكرمة,جدة,3,6,"JDMA9238, 9238, 4046 حمزه البركاني، حي المروة, جدة 23544, Saudi Arabia",21.6297683,39.201964,ChIJX14Lpg7XwxUR7Vhz7Et9RnE
Mitsubishi,العيسائي للسيارات,Riyadh,Riyadh Province,Riyadh Principality,3.3,1835,"Makkah Al Mukarramah Br Rd, King Abdul Aziz, Riyadh 12411, Saudi Arabia",24.7017511,46.7402709,ChIJw49CN-UDLz4RIw8uWdey1K8
Mitsubishi,ALESAYI MOTORS - Mitsubishi,Dammam,Eastern Province,Dammam Principality,3.5,1185,"9198 King Fahd Road, Al Qashlah, Dammam 34232, Saudi Arabia",26.3749706,50.1726897,ChIJ2WBHbxblST4RG1gktquXyq8
Mitsubishi,Mitsubishi Service Center Khobar,الظهران,المنطقة الشرقية,الدمام,3.5,34,"9058 King Fahd, 3691 Ibn Abdul Aziz Rd, القشلة، الظهران 34232, Saudi Arabia",26.3742836,50.1718143,ChIJq9mGksPlST4RSKS214vDgr4
Mitsubishi,Mitsubishi Motors (New Branch),Al Khobar,Eastern Province,Dammam Principality,3.5,48,"95GF+239, King Fahd Road, Al Qashlah, Al Khobar 34232, Saudi Arabia",26.3750339,50.1727346,ChIJ_xLJ2oPlST4RVEl81bEk-xg
Mitsubishi,ALESAYI MITSUBISHI GENUINE PARTS,Dammam,Eastern Province,Dammam Principality,3.5,148,"5214, Al Muhammadiyah, Dammam 32432, Saudi Arabia",26.4410085,50.0620526,ChIJN98vejX8ST4RBm6ZftLJnm8
Mitsubishi,Alesayi Motors,Jeddah,Makkah Province,Jeddah,3.8,1323,"Al-Madinah Al-Munawarah Rd, Al Faisaliyyah, Jeddah 23441, Saudi Arabia",21.5588976,39.1732535,ChIJOVI1nmHMwxURg07Qg3uSHd8
Mitsubishi,Mitsubishi Motors - Alesayi Motors,جدة,مكة المكرمة,جدة,4,112,"3736 Ibrahim Al Ashari, Al Muhammadiyah District, Jeddah 23617 6726 Auto Mall, المحمدية، جدة 23617, Saudi Arabia",21.6481422,39.1134977,ChIJzWPsBpDZwxURNM9km4V65I8
Mitsubishi,العيسائي للسيارات,Al Mubarraz,Eastern Province,Al Ahsa,4.1,18,"CGGR+7Q2, Alitsalat, Al Mubarraz 36423, Saudi Arabia",25.4256404,49.5418822,ChIJP7gmsu29Nz4RAYbQZbfgjQE
Mercedes,Mercedes-Benz Showroom & Service Center | Juffali,Dammam,Eastern Province,Dammam Principality,4,879,"95V3+CF, King Fahd Road, Al Khalidiyyah Al Janubiyyah, Dammam 32226, Saudi Arabia",26.3935625,50.1536875,ChIJV038Pz3lST4REj5aQBBmRyo
Mercedes,Mercedes-Benz Service Center,Dammam,Eastern Province,Dammam Principality,3.9,513,"2549 الحسن البصري, Al Khalidiyyah Al Janubiyyah, Dammam 32226, Saudi Arabia",26.3952888,50.1551663,ChIJjwyBsj3lST4RUanIBPRIKV4
Mercedes,Al-Haddad Mercedes Service Center مركز الحداد لخدمات المرسيدس,الدمام,المنطقة الشرقية,الدمام,3.5,72,"3941, Saudi Arabia 7690, الخضرية، الدمام 32435, Saudi Arabia",26.4529671,50.0493993,ChIJ_Vl74Lf9ST4RxeuO5BezkQ8
Mercedes,Mercedes-Benz Showroom & Service Center | Juffali,Riyadh,Riyadh Province,Riyadh Principality,3.8,1720,"Khurais Br Rd, Al Andalus, Riyadh 13212, Saudi Arabia",24.7412297,46.8012421,ChIJM9gSz-0ALz4R_ZiqnHajbks
Mercedes,Mercedes-Benz Showroom & Service Center | Juffali,Riyadh,Riyadh Province,Riyadh Principality,3.7,1104,"6623 Al Urubah Branch Rd, Al Raed, 3916, Riyadh 12352, Saudi Arabia",24.7000455,46.6427642,ChIJV-tvQxsdLz4R0aSvZE-BbIE
Mercedes,Mercedes-Benz Workshop,Riyadh,Riyadh Province,Riyadh Principality,3.5,613,"PJ2V+572, Al Urubah Branch Rd, Al Raed, Riyadh 12352, Saudi Arabia",24.7003751,46.6431535,ChIJyTpdbxsdLz4R678BWieKytk
Mercedes,Mercedes-Benz Service Center | Juffali,Jeddah,Makkah Province,Jeddah,4.2,237,"7200 Abdul Rahman Ibn Ghannam, Al Bawadi District, Jeddah 23531, Saudi Arabia",21.6087027,39.1619031,ChIJvYrzmKPQwxURlnVPjDyhlEg
Mercedes,Mercedes-Benz Showroom | Juffali,Jeddah,Makkah Province,Jeddah,4.4,356,"Auto Mall, King Abdulaziz Branch Rd, Al Mohammadiyyah, Jeddah 23617, Saudi Arabia",21.6495348,39.1139993,ChIJNfgtQ53ZwxUR2LSx3-7TXSc
Mercedes,Mercedes-Benz Showroom & Service Center | Juffali,Jeddah,Makkah Province,Jeddah,4.2,1172,"طريق المدينة، كيلو 7 دائرة، G5XG+78, Aziziyah, Jeddah 23333, Saudi Arabia",21.5481875,39.1758125,ChIJ5ZNYYyLQwxURpfQSquEShq0
Mercedes,Mercedes-Benz Service Center,Jeddah,Makkah Province,Jeddah,3.8,192,"8081 طريق المدينة المنورة، حي العزيزية، جدة 23333 2225، Aziziyah, Jeddah 23333, Saudi Arabia",21.5485896,39.1760364,ChIJqV9R7SLQwxURRk8tQGfZCLc
Mercedes,Mercedes-Benz - Juffali Service Workshop,Jeddah,Makkah Province,Jeddah,3.7,161,"G5XG+GF3, Aziziyah, Jeddah 23333, Saudi Arabia",21.548753,39.1761722,ChIJF3BCEe7RwxURzO46Jnkkjbk
Mercedes,Juffali Mercedes-Benz,Abha,Aseer Province,Asir Principality,4,219,"King Fahd Branch Rd, حجله، Abha 62563, Saudi Arabia",18.2597303,42.6350051,ChIJYZz38QVW-xUR0OeFuidw7S8
Mercedes,Mercedes-Benz Showroom & Service Center | Juffali,Abha,Aseer Province,Asir Principality,4.1,293,"King Fahd Rd, Arim, Abha 62521, Saudi Arabia",18.2607348,42.635558,ChIJVYL-aA9W-xUR8fveAC2XIGU
Mercedes,Mercedes -Benz- Almeshri Authorized Dealer - Tabuk - KSA,Tabuk,Tabuk Province,Tabuk Principality,4.1,30,"3659 King Khalid Rd, Al Salihiyyah, Tabuk 47913, Saudi Arabia",28.3984754,36.5543569,ChIJKz5Sv7qtqRUR6cilk5SToP8
Mercedes,Al Mashri Company,Tabuk,Tabuk Province,Tabuk Principality,3.8,143,"CFV7+26Q, Tabuk 47722, Saudi Arabia",28.4425982,36.4630973,ChIJAVLohcOvqRURN4nKEi1EiJU
Mercedes,Mercedes Center Technical Services,Madinah,Al Madinah Province,Madinah Principality,4.8,133,"4559 ابو حمزة عبدالواحد، الخالدية، 8905، 8905, Al Khalidiyyah, Madinah 42317, Saudi Arabia",24.4706015,39.6597322,ChIJ4b9IBeyWvRURFXOXcxz4DV4
BMW,MYNM - BMW Showroom & Service Center,Al Khobar,Eastern Province,Al Khobar,3.6,281,"24 St, Qurtoba, Al Khobar 34234, Saudi Arabia",26.3483746,50.1923647,ChIJfXZyh1LvST4RUt8TseuKmzk
BMW,BMW Al Khobar,Al Khobar,Eastern Province,Al Khobar,4,930,"King Fahd Road, Qurtoba, Al Khobar 34234, Saudi Arabia",26.3481865,50.1932039,ChIJGevV6lLvST4Rk4pw7YSIIwc
BMW,BMW Spare Parts,Dammam,Eastern Province,Dammam Principality,3.7,171,"F333+3FM, Omar Ibn Abdul Aziz St, Al Muhammadiyah, Dammam 32432, Saudi Arabia",26.4527161,50.0536813,ChIJbVX-wNb9ST4RcDY8ZfWOi3s
BMW,BMW Sulaimaniah Showroom - MYNM,Riyadh,Riyadh Province,Riyadh Principality,3.9,852,"PP55+J2, As Sulimaniyah, Riyadh 12243, Saudi Arabia",24.7090625,46.7075625,ChIJ6wgR3QcDLz4RFUwQmicheFs
BMW,MYNM - BMW Showroom & Service Center,Riyadh,Riyadh Province,Riyadh Principality,3.6,1592,"Khorais New & Used Cars Showroom with Service، Khurais Rd, An Nasim Ash Sharqi, Riyadh 14241, Saudi Arabia",24.7546737,46.8279294,ChIJ65aYHnmqLz4Rtw1pfUd4lXU
BMW,MYNM - BMW Certified Pre-Owned and Quick Service Center,الرياض,منطقة الرياض,امارة منطقة الرياض,3.7,1179,"Dabbab Certified Pre-Owned Vehicles and Quick Service, Dabab Street, Al Muraba D, المربع، الرياض 12628, Saudi Arabia",24.6643562,46.7083663,ChIJiRKmcooELz4R7-PNQkKpmOI
BMW,BMW & MINI Service Center,Riyadh,Riyadh Province,Riyadh Principality,4.1,105,"6504-6458 Ar Rayan, QMFG+P5, An Nafal, Riyadh 13312, Saudi Arabia",24.7737097,46.6749269,ChIJz0r8xOD9Lj4Ri0S5UkhXi-g
BMW,BMW & MINI Khurais Service center - MYNM,Riyadh,Riyadh Province,Riyadh Principality,3.5,286,"Khorais New & Used Cars Showroom with Service، طريق خريص،، An Nasim Ash Sharqi, Riyadh 14241, Saudi Arabia",24.7546145,46.8278709,ChIJK0lLc0GrLz4Re-TXQfIyyVs
BMW,Alaseeri BMW Spare Parts,Riyadh,Riyadh Province,Riyadh Principality,4.3,86,"Al Jameyya, Old Industrial Area، Riyadh 12871, Saudi Arabia",24.6373931,46.739446,ChIJlc7f6twFLz4Rgas9FucKu8Q
BMW,MYNM - BMW Showroom,جدة,مكة المكرمة,جدة,4.5,29,"Jeddah New & Certified Prew-Owned VehiclesTahlia Showroom, El Fitehi Street, الأندلس، جدة 23326, Saudi Arabia",21.5491535,39.1640024,ChIJLcBbWAPQwxURQFDKgG0Y00o
BMW,BMW Tahlia New Cars Showroom & Used Cars showroom - MYNM,Jeddah,Makkah Province,Jeddah,4.3,416,"G5X7+VJ, Al Foutaihi, Al Andalus, Jeddah 23326, Saudi Arabia",21.5496861,39.1640583,ChIJkWr5ogTQwxURyRaXS6lqb8M
BMW,MYNM - BMW Service and Care Center,Jeddah,Makkah Province,Jeddah,3.7,380,"Jedda Service Center Heraa (BMW Care Center), Al Marwah Street، Al Marwah, Jeddah 23544, Saudi Arabia",21.6306511,39.2013638,ChIJAwt3J9zWwxURE6BEsiykviQ
BMW,MINI Service- Mohamed Yousuf Naghi BMW Service Centre,جدة,مكة المكرمة,جدة,3.9,502,"حي المروة, 9388 الإمام إدريس، المروة، جدة 23544, Saudi Arabia",21.6304588,39.2015601,ChIJT4AEH9zWwxUROlbKHLVKFIQ
BMW,BMW & MINI Automall Quick Service - MYNM,Jeddah,Makkah Province,Jeddah,3.9,158,"J4X8+72, Al Mohammadiyyah, Jeddah 23617, Saudi Arabia",21.6481875,39.1150625,ChIJwfYWJp3ZwxURarfeiqdJJcA
BMW,MYNM - BMW Showroom & Service Center,مكة المكرمة,مكة المكرمة,امارة منطقة مكة المكرمة,4.2,179,"Makkah New Cars Showroom/ Makka Fast Lane, Al Lith Road, Beside Al Borj Gasoline, ولي العهد، مكة المكرمة 24353, Saudi Arabia",21.3633133,39.7953518,ChIJM5uXv3QQwhURgofqaMjxk0k
BMW,BMW Showroom & Service Center,بريدة,منطقة القصيم,بريدة,4.1,55,"Qassem Showroom & Service Center, King Abdulaziz Road, Alnakheel Dist., سلطانة، بريدة 52375, Saudi Arabia",26.3782112,43.9066508,ChIJhbfQVE1WfxURiWthFPLaEGw
Audi,Audi Al Khobar Showroom & service centre - SAMACO Automotive,Al Khobar,Eastern Province,Al Khobar,4,513,"King Fahd Rd 24 St، King Fahd Road, Qurtoba, Al Khobar 34234, Saudi Arabia",26.3495407,50.1924591,ChIJE01KFFLvST4R_ZwL_B2bPqY
Audi,Audi SAMACO Spare Parts,Al Khobar,Eastern Province,Al Khobar,3.5,28,"85XR+WMC, Qurtoba, Al Khobar 34234, Saudi Arabia",26.3498115,50.1916313,ChIJnQjLRVLvST4RvZhc_fDQnIw
Audi,Audi SAMACO Service Center,Al Khobar,Eastern Province,Al Khobar,4,115,"King Fahd Road, Qurtoba, Al Khobar 34234, Saudi Arabia",26.3493919,50.192192,ChIJtcNvaFLvST4Ro9h0iJ6dgkA
Audi,Audi Showroom Riyadh - Samaco Group,Riyadh,Riyadh Province,Riyadh Principality,4,556,"اي مول، Nortern Ring Br Rd, An Nakheel, Riyadh 12384, Saudi Arabia",24.7519653,46.6279906,ChIJc-sydwkDLz4RiRWtHG0-Nko
Audi,SAMACO Automotive Service Center,Riyadh,Riyadh Province,Riyadh Principality,3.6,621,"PRW7+P4V, Khurais Rd, An Nahdah, Riyadh 13221, Saudi Arabia",24.7468703,46.8127824,ChIJczWbM44ALz4RbIL85CwWIGI
Audi,SAMACO Automotive Service Center,Riyadh,Riyadh Province,Riyadh Principality,3,195,"4282 Kharis Branch Rd, An Nahdah, Riyadh 13222, Saudi Arabia",24.7552548,46.8262557,ChIJraYwsXiqLz4RSUisuSzLSx4
Audi,SAMACO Motors | Audi Service Center Riyadh,Riyadh,Riyadh Province,Riyadh Principality,4.2,5,"طريق خريص، النهضة،, Ar Rayyan, Riyadh 11564, Saudi Arabia",24.7191888,46.770427,ChIJN4U7_YMBLz4RlU3VisWoEBo
Audi,مركزساماكو للسمكرة والدهان – فرع الرياض,Riyadh,Riyadh Province,Riyadh Principality,3.3,174,"JQVW+74، 4122 شبارق،، Al Faisaliyyah, Riyadh 12894, Saudi Arabia",24.6432543,46.795227,ChIJBWBiE9AHLz4RCD7uzw_1aZw
Audi,Audi Showroom Jeddah,Jeddah,Makkah Province,Jeddah,4.4,500,"Main Madinah Road Tahlia Intersection, حي العزيزية،، Aziziyah, Jeddah 23334, Saudi Arabia",21.5546533,39.1744861,ChIJ2_7MJBbQwxUR4Fl-tQ2gNok
Audi,SAMACO Motors | Audi Showroom & Service Center Jeddah,Jeddah,Makkah Province,Jeddah,4,143,"سعيد بن زقر Said Ibn Zaqar, 8809, Aziziyah, Jeddah 23334, Saudi Arabia",21.5549523,39.1761732,ChIJDZ0e6T3QwxURxSMemk7qv2E
Audi,SAMACO Motors | Audi Bodyshop Jeddah,Jeddah,Makkah Province,Jeddah,3.6,149,"4992 ابراهيم الخطيب, حي الثغر، Jeddah 22338, Saudi Arabia",21.4717756,39.2365273,ChIJeaYVnp3OwxURWvNddXpRlWo
Audi,SAMACO Motors,Jeddah,Makkah Province,Jeddah,4.1,880,"Al-Madinah Al-Munawarah Rd, Al Faisaliyyah, Jeddah 22235, Saudi Arabia",21.5730594,39.1684299,ChIJSUROYW_QwxURr4VgXRPaBcA
